id,observed_on,time_observed_at,url,image_url,description,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
76397793,2021-05-01,2021-05-01 21:11:16 UTC,https://www.inaturalist.org/observations/76397793,https://inaturalist-open-data.s3.amazonaws.com/photos/124973314/medium.jpg,,49.34346119,-119.5556769,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
76423891,2021-05-01,2021-05-01 22:51:00 UTC,https://www.inaturalist.org/observations/76423891,https://inaturalist-open-data.s3.amazonaws.com/photos/125014794/medium.jpeg,,50.54500086,-123.0760942,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
76426823,2021-05-01,2021-05-02 01:45:00 UTC,https://www.inaturalist.org/observations/76426823,https://inaturalist-open-data.s3.amazonaws.com/photos/125021568/medium.jpeg,,50.2814707,-122.9407336,Cinnamon Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
76558940,2021-05-01,2021-05-01 22:30:00 UTC,https://www.inaturalist.org/observations/76558940,https://inaturalist-open-data.s3.amazonaws.com/photos/125225043/medium.jpg,,49.30412074,-122.7043018,Ours noir,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
76561793,2021-05-02,2021-05-02 15:11:53 UTC,https://www.inaturalist.org/observations/76561793,https://inaturalist-open-data.s3.amazonaws.com/photos/125229648/medium.jpg,,49.3977,-121.4498883,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
76592442,2021-04-28,2021-04-28 15:27:30 UTC,https://www.inaturalist.org/observations/76592442,https://inaturalist-open-data.s3.amazonaws.com/photos/125277593/medium.jpeg,,53.93644164,-122.0708799,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
76807706,2021-05-02,2021-05-02 16:49:00 UTC,https://www.inaturalist.org/observations/76807706,https://inaturalist-open-data.s3.amazonaws.com/photos/125620880/medium.jpeg,Two bears playing. One black. One brown,49.2319603,-122.8583197,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
76993385,2021-05-01,2021-05-02 03:19:00 UTC,https://www.inaturalist.org/observations/76993385,https://static.inaturalist.org/photos/125912071/medium.jpeg,,50.06854019,-117.6499145,Oso Grizzli,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
77038876,2021-05-03,2021-05-03 11:01:59 UTC,https://www.inaturalist.org/observations/77038876,https://static.inaturalist.org/photos/125985596/medium.jpeg,,55.97141111,-129.0799667,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77043561,2020-06-16,2020-06-16 21:36:50 UTC,https://www.inaturalist.org/observations/77043561,https://static.inaturalist.org/photos/125992664/medium.jpeg,Sorry for the terrible picture (it's the black blob),49.39808269,-123.2019949,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77153409,2021-05-03,2021-05-03 15:37:00 UTC,https://www.inaturalist.org/observations/77153409,https://inaturalist-open-data.s3.amazonaws.com/photos/126158139/medium.jpg,,49.71132974,-125.0104385,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77200191,2021-05-03,2021-05-03 18:03:16 UTC,https://www.inaturalist.org/observations/77200191,https://inaturalist-open-data.s3.amazonaws.com/photos/126243644/medium.jpg,,49.10649167,-125.784645,Vancouver Island Black Bear,Ursus americanus vancouveri,Vancouver Island Black Bear,Mammalia,132842,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus vancouveri,,
77410369,2021-05-04,2021-05-04 15:04:32 UTC,https://www.inaturalist.org/observations/77410369,https://inaturalist-open-data.s3.amazonaws.com/photos/126597621/medium.jpeg,,52.09700278,-119.3110583,Brown Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77459976,2016-08-27,2016-08-27 17:14:00 UTC,https://www.inaturalist.org/observations/77459976,https://inaturalist-open-data.s3.amazonaws.com/photos/126682142/medium.jpeg,,52.34568192,-126.5504048,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
77507998,2018-09-08,2018-09-09 03:11:00 UTC,https://www.inaturalist.org/observations/77507998,https://inaturalist-open-data.s3.amazonaws.com/photos/126763950/medium.jpeg,M2E6L0-0R350B36,49.43922979,-124.742253,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77508000,2018-08-12,2018-08-12 21:15:00 UTC,https://www.inaturalist.org/observations/77508000,https://inaturalist-open-data.s3.amazonaws.com/photos/126763982/medium.jpeg,M2E41L83-83R417B39,49.43933589,-124.7411885,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77508001,2014-03-08,2014-03-09 02:51:00 UTC,https://www.inaturalist.org/observations/77508001,https://inaturalist-open-data.s3.amazonaws.com/photos/126764005/medium.jpeg,M2E30L58-58R393B37,49.43886148,-124.7415318,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77508003,2019-06-13,2019-06-13 18:15:00 UTC,https://www.inaturalist.org/observations/77508003,https://inaturalist-open-data.s3.amazonaws.com/photos/126764033/medium.jpeg,M2E67L130-131R440B40,49.43886148,-124.7404589,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77675916,2021-05-06,2021-05-06 22:10:15 UTC,https://www.inaturalist.org/observations/77675916,https://inaturalist-open-data.s3.amazonaws.com/photos/127051866/medium.jpg,,49.30184167,-122.7049033,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77701026,2021-05-02,2021-05-02 23:39:00 UTC,https://www.inaturalist.org/observations/77701026,https://static.inaturalist.org/photos/127096137/medium.jpeg,,49.47280782,-123.7765962,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77701027,2021-05-02,2021-05-02 23:39:00 UTC,https://www.inaturalist.org/observations/77701027,https://static.inaturalist.org/photos/127096197/medium.jpeg,,49.47280782,-123.7765962,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77705258,2017-07-26,2017-07-26 18:32:00 UTC,https://www.inaturalist.org/observations/77705258,https://static.inaturalist.org/photos/127086945/medium.jpeg,prints in sand,49.62899448,-126.7667958,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77854250,2021-04-15,2021-04-16 03:29:00 UTC,https://www.inaturalist.org/observations/77854250,https://inaturalist-open-data.s3.amazonaws.com/photos/127359468/medium.jpeg,,49.0449871,-125.7112579,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77969830,2021-05-08,2021-05-08 20:41:22 UTC,https://www.inaturalist.org/observations/77969830,https://static.inaturalist.org/photos/127549056/medium.jpeg,"Saw a black bear on the trail in East Sector in Harrison. On the bridal trail, by the rock fall. 
Didn't get a photo of the bear, but I think this was the print it left behind in the mud",49.29343011,-121.7759844,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
77970986,2021-05-08,2021-05-08 18:16:04 UTC,https://www.inaturalist.org/observations/77970986,https://inaturalist-open-data.s3.amazonaws.com/photos/127551394/medium.jpeg,,48.83337516,-125.1428349,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78000586,2011-06-05,2011-06-06 05:34:00 UTC,https://www.inaturalist.org/observations/78000586,https://inaturalist-open-data.s3.amazonaws.com/photos/127602669/medium.jpg,,56.2771626,-129.2489473,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
78000587,2011-06-06,2011-06-06 16:30:00 UTC,https://www.inaturalist.org/observations/78000587,https://inaturalist-open-data.s3.amazonaws.com/photos/127602693/medium.jpg,,56.26263911,-129.3784192,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
78000589,2011-05-20,2011-05-20 17:30:00 UTC,https://www.inaturalist.org/observations/78000589,https://inaturalist-open-data.s3.amazonaws.com/photos/127602707/medium.jpg,,58.19745161,-130.696412,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78000742,2011-05-29,2011-05-29 10:38:00 UTC,https://www.inaturalist.org/observations/78000742,https://inaturalist-open-data.s3.amazonaws.com/photos/127604238/medium.jpg,,56.56332231,-129.5831085,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78013341,2021-05-08,2021-05-08 12:52:00 UTC,https://www.inaturalist.org/observations/78013341,https://inaturalist-open-data.s3.amazonaws.com/photos/127627018/medium.jpeg,"I caught a glimpse of a bear in the area as well, but it was long gone before I could get a photo.",49.28751333,-124.5096783,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78314340,2021-05-10,2021-05-10 21:16:00 UTC,https://www.inaturalist.org/observations/78314340,https://inaturalist-open-data.s3.amazonaws.com/photos/128150767/medium.jpg,,49.29727383,-124.2715009,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78374381,2021-05-10,2021-05-10 23:45:27 UTC,https://www.inaturalist.org/observations/78374381,https://inaturalist-open-data.s3.amazonaws.com/photos/128255130/medium.jpg,Curious black bear found near Salmon Point resort,49.883145,-125.1168362,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78543817,2021-05-11,2021-05-11 17:38:19 UTC,https://www.inaturalist.org/observations/78543817,https://static.inaturalist.org/photos/128557352/medium.jpg,,49.436255,-119.5487967,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78689445,2021-05-09,2021-05-09 13:49:35 UTC,https://www.inaturalist.org/observations/78689445,https://inaturalist-open-data.s3.amazonaws.com/photos/128810816/medium.jpg,,49.48294823,-123.7659164,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78720173,2021-05-08,2021-05-09 01:29:56 UTC,https://www.inaturalist.org/observations/78720173,https://static.inaturalist.org/photos/129761885/medium.jpg,,50.47643333,-125.1068805,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78743812,2021-05-13,2021-05-13 20:21:26 UTC,https://www.inaturalist.org/observations/78743812,https://static.inaturalist.org/photos/128903587/medium.jpg,,55.19530833,-129.1134638,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78762989,2021-05-14,2021-05-14 14:16:41 UTC,https://www.inaturalist.org/observations/78762989,https://static.inaturalist.org/photos/128937532/medium.jpeg,,55.99635556,-129.0943472,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
78763791,2021-05-02,2021-05-02 18:58:01 UTC,https://www.inaturalist.org/observations/78763791,https://inaturalist-open-data.s3.amazonaws.com/photos/128939079/medium.jpg,,55.11773617,-122.9749917,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78789247,2019-07-23,2019-07-23 16:31:53 UTC,https://www.inaturalist.org/observations/78789247,https://static.inaturalist.org/photos/128985353/medium.jpg,,49.21001013,-115.1008844,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78789674,2021-04-29,2021-04-30 01:01:35 UTC,https://www.inaturalist.org/observations/78789674,https://inaturalist-open-data.s3.amazonaws.com/photos/128986040/medium.jpg,,51.45795493,-116.3021823,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
78793048,2021-05-11,2021-05-11 20:52:23 UTC,https://www.inaturalist.org/observations/78793048,https://inaturalist-open-data.s3.amazonaws.com/photos/128992613/medium.jpg,,49.08257783,-125.699775,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78891916,2021-05-15,2021-05-15 20:53:01 UTC,https://www.inaturalist.org/observations/78891916,https://inaturalist-open-data.s3.amazonaws.com/photos/129160820/medium.jpg,,49.38774405,-121.4225259,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78919349,2021-04-19,2021-04-19 18:35:00 UTC,https://www.inaturalist.org/observations/78919349,https://inaturalist-open-data.s3.amazonaws.com/photos/129205999/medium.jpeg,,48.57203797,-124.3831059,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78929200,2021-05-15,2021-05-15 18:17:00 UTC,https://www.inaturalist.org/observations/78929200,https://inaturalist-open-data.s3.amazonaws.com/photos/129225236/medium.jpeg,,49.63263825,-116.9801639,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
78949885,2021-05-13,,https://www.inaturalist.org/observations/78949885,https://inaturalist-open-data.s3.amazonaws.com/photos/129264618/medium.jpeg,A very healthy mama bear and her cub on the side of the road.,55.18346963,-120.8105269,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
79010935,2021-05-15,2021-05-15 13:44:00 UTC,https://www.inaturalist.org/observations/79010935,https://inaturalist-open-data.s3.amazonaws.com/photos/129363677/medium.jpg,"Minnekhada Regional Park, Coquitlam, BC, Canada",49.30263889,-122.7023083,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
79026303,2021-05-15,2021-05-15 20:07:21 UTC,https://www.inaturalist.org/observations/79026303,https://inaturalist-open-data.s3.amazonaws.com/photos/129394234/medium.jpeg,,49.3428995,-119.6269766,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
79064360,2021-05-08,2021-05-08 14:44:00 UTC,https://www.inaturalist.org/observations/79064360,https://inaturalist-open-data.s3.amazonaws.com/photos/129457865/medium.jpeg,Mother and cub ran across the trail and road.,49.30121438,-122.7065669,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
79084593,2021-04-21,2021-04-21 19:55:00 UTC,https://www.inaturalist.org/observations/79084593,https://inaturalist-open-data.s3.amazonaws.com/photos/129491524/medium.jpeg,,48.865593,-124.641953,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
